ensembl,WT1,WT2,WT3,WT4,WT5,MT16W1,MT16W2,MT16W3,MT16W4,MT16W5,MT20W1,MT20W2,MT20W3,MT20W4
ENSMUSG00000040414,7.93485,7.90717,7.96658,7.84103,7.82697,7.97591,7.91434,7.78811,7.97401,7.8105,7.39531,7.37211,7.15518,7.74742
ENSMUSG00000030613,9.34379,9.42794,9.21504,9.37802,9.50465,9.34578,9.36441,9.55589,9.18287,9.40871,8.9954,8.97287,8.84272,8.84475
ENSMUSG00000024170,6.12888,5.90245,5.70135,5.99391,6.05397,5.61202,5.66353,5.79797,5.63825,5.92267,5.69334,5.49392,5.67953,5.74911
ENSMUSG00000050087,3.92598,3.69574,4.03398,3.75448,3.55395,3.60333,3.52423,3.45563,3.53734,3.94891,3.40286,3.77635,3.59259,3.85525
ENSMUSG00000026229,9.78294,9.79436,9.82542,9.86059,9.48218,9.87513,10.0099,9.77464,10.1873,9.95863,9.99878,10.2046,10.5966,10.0866
ENSMUSG00000046873,8.56471,8.53569,8.1859,8.43769,8.53206,8.05674,8.47958,8.47793,8.48625,8.20617,8.59076,8.72719,9.18432,8.41807
ENSMUSG00000035067,3.13232,3.15157,3.54248,3.02522,3.03801,3.2462,3.18483,2.46399,3.40178,3.11824,2.95121,2.9165,2.97365,3.23332
ENSMUSG00000024735,10.7816,10.5759,10.5993,10.204,10.7523,10.4935,10.7243,11.0326,10.7451,10.7306,10.8709,10.5406,11.0757,11.1486
ENSMUSG00000035528,3.74223,3.21431,3.99273,3.57043,3.64033,3.33728,3.29203,3.87967,3.68665,3.81619,3.38176,3.53046,3.6884,3.49934
ENSMUSG00000048920,3.33875,3.25434,3.5978,3.41242,3.29701,3.144,3.28319,2.62936,3.65344,3.69689,3.35811,3.34975,3.21713,3.25947
ENSMUSG00000032604,9.82494,9.75363,9.58606,9.67693,10.1297,9.52689,9.53502,10.0335,9.62299,9.5671,9.76398,9.35506,9.6729,10.189
ENSMUSG00000043458,3.17578,3.1213,2.96813,3.12275,3.0655,3.29218,2.84335,3.17058,3.31802,3.04041,2.98221,2.42597,2.64766,2.70739
ENSMUSG00000045404,5.21976,4.94373,4.7106,4.68147,4.7145,4.40471,4.59317,4.61896,4.33477,4.86235,4.78459,4.60715,5.13869,4.52083
ENSMUSG00000079222,5.46433,5.06196,5.20548,5.28626,4.80394,5.54668,5.43154,5.04901,5.30085,5.13749,5.25858,5.40902,5.22404,5.32121
ENSMUSG00000046364,9.11835,8.63009,9.02774,8.36739,8.80831,8.24781,8.58939,8.89816,8.62987,8.32088,8.53717,8.61052,8.74585,8.53369
ENSMUSG00000020261,6.58837,6.84926,6.46638,6.79582,6.86513,6.50581,6.81061,7.05309,6.64619,6.64077,6.46982,6.68399,6.32437,6.43708
ENSMUSG00000068888,5.94027,5.68034,6.32093,5.52876,5.7019,5.65601,5.71578,5.7846,5.7268,6.08222,5.55448,5.92443,5.73318,5.71793
ENSMUSG00000040125,3.62736,3.59899,4.00397,3.95475,3.4334,3.69352,3.56602,3.39486,3.88742,4.17188,3.68651,4.05885,3.71896,3.72786
ENSMUSG00000044712,4.14956,4.02742,3.90974,4.08741,3.97608,4.06779,4.03864,4.08305,3.98452,4.02526,4.30527,4.06719,4.90772,4.1885
ENSMUSG00000074224,7.05946,7.10778,7.54068,7.18594,7.39277,6.9986,7.50639,7.36605,7.0894,7.14106,7.05147,7.47228,7.74914,7.25745
ENSMUSG00000040132,2.63284,2.68485,3.0963,2.82009,2.66373,2.75522,2.99029,2.63508,2.87604,2.97851,2.57324,3.11659,2.37499,2.60037
ENSMUSG00000108113,2.93741,3.24827,3.4455,2.75037,2.96615,3.56493,3.16526,2.87175,3.11241,3.13111,3.08132,3.16325,3.02915,2.92495
ENSMUSG00000097852,2.64117,2.60662,2.59206,2.50399,2.78874,3.2831,2.55755,2.34878,2.49996,2.90448,2.78272,2.26808,2.46184,2.57025
ENSMUSG00000031711,9.15369,9.06912,8.92224,9.18931,9.10274,8.78217,9.02381,9.08493,8.83477,8.69723,9.47723,9.04443,9.61386,9.32346
ENSMUSG00000072572,3.27553,3.27662,3.49911,3.74938,3.71359,3.3544,3.23917,3.39382,3.39848,3.40886,3.42801,4.2287,3.46821,3.41743
ENSMUSG00000039913,3.41459,3.3919,3.81229,3.29828,3.20212,3.90642,3.42273,3.31987,3.39075,3.46303,3.24535,3.2387,3.16393,3.17346
ENSMUSG00000021056,3.45806,3.43115,3.92302,3.98546,3.44873,3.18404,3.38359,3.37331,3.46482,3.62277,3.15937,3.51924,3.19554,3.60337
ENSMUSG00000090061,3.28915,3.12614,3.01841,3.16393,2.97028,3.0968,2.72045,2.87627,3.42927,2.85323,2.84379,2.8684,2.83468,2.85722
ENSMUSG00000007030,5.2302,5.42642,5.63115,4.92167,5.35013,5.30555,5.18747,5.52255,5.74633,5.18702,5.08925,5.38405,5.31038,5.65356
ENSMUSG00000073600,3.61785,3.20878,3.50683,3.42169,3.37654,3.66471,3.78608,3.30005,3.60566,3.86344,3.13339,3.72679,3.49869,3.09926
ENSMUSG00000063796,3.14828,3.01021,3.27761,3.40858,2.83588,3.52646,2.69375,2.80664,3.0086,3.22112,2.98945,2.84742,2.87586,2.89337
ENSMUSG00000024312,7.68406,7.79129,7.23219,7.71439,7.5181,7.75178,7.67804,7.48196,7.51637,8.01538,7.83932,7.67055,8.18292,7.77238
ENSMUSG00000039789,6.86794,6.57904,6.21987,6.84788,6.86975,6.65032,6.58647,6.69458,6.25295,6.55957,7.14761,6.76184,6.94795,6.63024
ENSMUSG00000046178,3.82645,3.75655,4.19463,3.9235,3.79004,3.56054,3.60431,3.94127,3.90897,3.9833,3.46152,3.84528,3.63339,3.84413
ENSMUSG00000001227,4.49294,4.67655,4.88435,5.00152,4.66133,4.70617,4.53769,4.32042,5.03952,4.90418,4.48,5.00882,4.53467,4.32916
ENSMUSG00000056987,5.29327,5.02886,5.5964,5.53552,4.99057,5.55359,4.95518,4.97315,4.82524,5.50048,5.30929,5.08326,5.19254,5.04631
ENSMUSG00000059995,8.87437,8.62082,8.18917,8.68619,8.57678,8.60675,8.51919,8.59938,8.65494,8.73053,8.7383,9.10465,9.07862,9.25553
ENSMUSG00000074928,2.707,2.88599,2.88935,3.06052,2.66478,2.73908,2.69571,2.86967,2.9856,3.14082,2.81696,3.64533,2.68181,2.91399
ENSMUSG00000028668,8.41368,8.30392,8.49847,8.28265,8.23584,8.31261,8.40665,8.27849,8.3777,8.23287,7.7824,8.06048,7.62694,7.88193
ENSMUSG00000070002,7.15649,7.02837,6.89099,7.33437,7.16082,7.28448,7.04543,7.38317,7.07252,7.12914,7.14286,6.81446,6.74445,7.19802
ENSMUSG00000031545,7.0939,7.22955,7.46771,7.66801,7.34171,7.38022,7.42468,6.96628,7.33963,7.34702,7.25628,7.59415,7.20808,7.13068
ENSMUSG00000092519,4.50007,4.85569,5.21265,4.81411,4.65301,4.50457,4.78189,4.30928,4.45738,4.71269,4.6868,5.07467,4.71071,4.40501
ENSMUSG00000025787,3.99828,4.10004,4.6162,4.19441,3.92002,4.12421,4.28875,3.93321,4.36781,4.32437,4.07085,4.54505,3.87611,3.8881
ENSMUSG00000022871,3.40216,3.54009,3.46413,3.52311,3.39253,3.4252,3.04003,3.14148,3.54061,3.95385,3.72983,3.73236,3.2944,3.57886
ENSMUSG00000022151,8.31541,8.23956,8.2718,8.13954,8.2791,7.82717,7.96072,8.24362,8.16118,7.91756,8.08373,7.44503,8.13931,7.63915
ENSMUSG00000026036,6.70896,6.87608,6.53866,6.79228,6.62448,6.6681,7.0333,6.62638,6.745,6.94036,7.20215,6.49409,7.41517,6.76998
ENSMUSG00000044024,4.73178,4.59589,5.03721,4.34552,4.39285,4.61233,4.45563,4.32488,4.71375,4.61282,4.58831,4.79441,4.50541,4.31254
ENSMUSG00000052087,6.41875,6.10216,6.38707,6.47603,6.15403,6.11848,6.14912,5.84778,6.33707,6.13407,6.1183,6.3843,5.94306,6.39792
ENSMUSG00000068823,10.9583,10.766,11.0371,10.5949,10.7402,10.6399,10.6965,10.872,10.6788,10.6756,10.3394,10.3111,10.4499,10.1296
ENSMUSG00000031998,4.91943,4.86362,5.41023,5.31943,5.0669,4.72054,4.85589,4.76647,4.74447,4.67544,4.82795,4.81808,4.63107,4.6483
ENSMUSG00000020847,6.322,6.01975,6.16172,6.00581,6.43725,6.52835,6.08916,6.68451,6.54056,6.38663,6.7461,6.4436,6.70342,6.63342
ENSMUSG00000049321,3.11245,3.16668,2.8974,3.52837,3.08417,3.18158,3.22955,3.44763,3.22791,2.95195,2.98121,2.7696,2.92355,2.70051
ENSMUSG00000071647,7.04442,6.90268,6.8781,6.99944,6.70912,7.02146,7.09282,7.1033,6.88669,6.77084,6.7797,7.32026,6.8348,7.62772
ENSMUSG00000067206,4.47819,4.36218,4.08148,4.66569,4.33494,4.47573,4.86421,4.30487,4.30162,4.54554,4.10167,4.50776,4.31771,4.1924
ENSMUSG00000029442,4.36979,4.02686,4.67226,4.18814,4.21644,4.74228,4.15221,3.90646,4.47935,4.24886,4.24658,4.53235,4.44793,4.09961
ENSMUSG00000005474,3.62277,3.16527,3.77898,3.10165,3.17558,2.94611,3.04418,3.26754,3.39594,3.21876,2.94616,3.0612,3.25294,2.90452
ENSMUSG00000074274,3.27402,3.20077,3.2188,3.45007,3.24517,2.89724,3.18404,2.66004,3.11087,3.35108,3.4509,3.3294,3.43243,3.33906
ENSMUSG00000050947,5.26171,5.2679,5.36441,5.34579,4.77296,5.15174,4.87641,5.12178,5.2211,4.90458,4.61238,5.29042,4.64761,4.91893
ENSMUSG00000020732,3.69668,3.85368,4.15424,3.65263,3.52203,3.79656,4.0071,3.98795,3.68699,3.39899,3.34243,3.57938,3.65636,3.75572
ENSMUSG00000057134,7.28512,6.89423,6.57934,6.70298,6.68514,6.63778,7.10215,6.87372,7.07607,6.55042,7.15626,6.55657,7.07284,7.18874
ENSMUSG00000097767,4.79541,4.74811,5.05979,5.06938,4.72311,4.59045,4.67353,4.37579,4.77124,4.85264,4.26621,4.60226,4.209,4.58462
ENSMUSG00000048516,3.061,3.09417,3.26731,3.59463,2.911,3.65333,3.03039,3.04497,3.30668,2.97049,3.19,3.1146,2.96027,3.07589
ENSMUSG00000024829,5.31381,5.32513,5.77051,5.18731,4.98509,5.48706,5.09891,5.00084,5.28539,5.4589,4.96991,4.92995,4.82008,5.14592
ENSMUSG00000098120,4.51602,4.3911,4.44064,4.90355,4.55449,3.82096,4.03171,4.38285,4.56313,4.282,4.42712,4.28329,4.42691,4.41246
ENSMUSG00000057894,6.68705,6.93769,6.46333,6.91297,6.98156,7.00718,6.6672,7.22511,6.69656,6.38466,6.90735,6.76085,6.83961,7.19555
ENSMUSG00000013643,2.76777,2.97271,3.52627,3.00567,2.77336,2.60583,2.99674,2.75487,2.97626,3.08379,2.75791,2.95835,2.82707,2.5572
ENSMUSG00000071860,3.14282,2.87274,3.31098,3.11796,3.08354,2.89414,2.63454,2.89029,2.64671,2.96876,2.81783,2.5775,3.01312,2.78995
ENSMUSG00000053012,8.50724,8.42789,8.10257,8.77171,8.49227,8.32736,8.69189,8.35434,8.12788,8.67787,8.02238,8.46428,8.13222,8.45263
ENSMUSG00000034653,6.16042,6.05467,5.80928,5.58334,5.90861,6.00903,5.90122,6.3226,5.97106,5.97002,6.09349,6.28878,6.24424,6.37664
ENSMUSG00000097820,6.2574,6.15848,6.53108,6.03997,6.41359,6.52468,6.43936,5.91438,6.28329,6.56306,5.93198,6.40705,5.98879,5.91145
ENSMUSG00000040828,3.14282,2.8746,3.60008,3.18191,3.03324,3.01911,2.85426,2.6145,3.05058,3.04121,2.55058,2.87327,2.76958,2.78976
ENSMUSG00000026766,9.7465,9.79199,9.82725,9.68231,9.61689,9.59333,9.62294,9.69471,9.64516,9.57242,9.39959,9.31082,8.97665,9.19107
ENSMUSG00000041958,3.85051,4.02571,4.44285,3.95133,3.79732,3.95446,4.02361,3.62438,3.92623,4.14946,3.7537,4.29057,3.91547,3.59115
ENSMUSG00000042275,6.1355,6.44347,6.10157,6.36578,5.76528,6.38754,6.42087,6.22071,6.37832,6.41155,6.50896,6.72853,6.638,6.32079
ENSMUSG00000070871,8.22505,7.93046,7.57356,8.15183,7.56694,7.65074,7.8363,7.67891,7.89774,7.59138,7.84526,7.86293,8.20571,7.71609
ENSMUSG00000074825,4.30956,4.55504,4.7383,4.37806,4.40065,4.79541,4.38801,3.92263,4.44745,4.33191,4.22606,3.91145,4.02757,4.36556
ENSMUSG00000096188,8.20689,8.18224,8.38783,8.22042,8.53288,8.37256,8.40423,8.32422,8.50149,8.55011,8.51332,8.91902,8.94349,8.69665
ENSMUSG00000031163,3.26677,2.86049,2.99521,3.06881,2.98425,3.19005,3.15848,2.83851,3.60914,2.93432,2.67518,3.05196,2.87885,3.01309
ENSMUSG00000043445,8.35401,8.34798,8.41191,8.56406,8.473,8.6247,8.25404,8.65888,8.73678,8.44003,8.26982,8.1379,8.392,7.76908
ENSMUSG00000032128,2.95663,2.96182,3.19769,3.1715,3.04633,3.2509,2.80944,2.76638,3.07425,3.04076,2.53063,3.06176,2.85491,3.28425
ENSMUSG00000000776,6.50772,6.48638,6.25042,6.72576,6.19497,6.35037,6.45345,6.11916,6.7131,6.32578,6.44367,7.08152,6.4988,6.50162
ENSMUSG00000027831,3.14395,2.87291,2.95734,2.97599,3.35194,2.90045,2.60578,2.95322,2.77928,3.2179,3.31874,3.13662,3.39477,3.06614
ENSMUSG00000024669,3.29293,3.47107,3.43694,2.93989,3.30946,3.24666,3.24911,2.97498,3.46031,3.47238,3.22059,3.89889,3.44037,3.48329
ENSMUSG00000039253,4.08267,4.04117,3.96641,4.02867,3.93781,3.69641,3.89397,3.94366,4.03753,4.20733,3.63021,4.34704,3.66278,3.91269
ENSMUSG00000034057,2.82609,2.91235,3.14282,2.9888,3.1678,2.94039,3.41713,2.93383,3.30737,2.74714,2.99149,3.38506,3.35552,3.18375
ENSMUSG00000020712,3.06585,2.97855,3.82023,2.99469,3.04177,3.05204,3.04702,3.03287,3.29491,2.983,2.96666,2.91848,3.14862,3.07603
ENSMUSG00000025262,5.12486,5.25598,5.34935,5.18821,5.24875,5.00367,5.07352,4.9626,5.2571,5.3088,4.73613,5.14244,5.24596,4.85504
ENSMUSG00000039483,7.23827,7.24095,7.58847,7.56228,7.08789,7.30896,7.17131,6.59329,7.31136,7.16029,7.01649,7.07417,6.92847,7.10706
ENSMUSG00000021415,3.06745,3.57549,3.40707,3.58168,3.24115,3.323,3.20217,2.8493,3.10953,3.07534,2.89464,3.03563,3.02786,2.81294
ENSMUSG00000059203,3.00707,3.24473,3.65578,3.29429,3.01112,2.72773,3.10942,2.87079,3.10467,3.23217,2.94616,3.178,3.07598,2.8237
ENSMUSG00000010755,6.28788,6.41157,6.64841,6.68542,6.26225,6.4631,6.63838,6.42385,6.64107,6.22928,6.7187,6.90815,6.70648,7.01114
ENSMUSG00000029204,3.04092,2.75389,3.4373,3.03124,2.90586,2.95218,3.18404,2.78901,3.45554,2.94579,3.00661,3.18124,2.86843,3.06651
ENSMUSG00000031065,4.12595,4.19797,4.20021,4.03439,4.05321,4.4862,4.09937,4.28143,4.33923,3.98536,4.33027,3.96353,4.80496,4.58494
ENSMUSG00000002661,7.70379,7.90939,8.0507,7.87925,7.96023,8.15362,7.91487,7.92693,8.09209,7.91516,7.7925,7.42726,7.3334,7.6494
ENSMUSG00000041769,5.30265,5.21912,5.58086,5.17021,5.44551,5.27061,5.46872,5.098,5.16314,4.78169,4.79158,5.47599,5.19785,4.88965
ENSMUSG00000060284,5.62484,5.47131,5.72282,5.36806,5.50127,5.57636,5.62864,5.35702,5.61571,5.79005,5.94361,5.97187,5.9318,5.49104
ENSMUSG00000096140,3.01719,2.80322,2.90882,2.9472,2.84308,3.12017,2.74052,2.8237,3.1103,2.86244,2.46994,3.01611,2.79831,2.64117
ENSMUSG00000040795,5.19485,5.10487,5.44304,4.90993,5.34016,4.68665,4.92748,4.92572,4.82568,5.05247,5.04871,4.92082,4.56815,5.08738
ENSMUSG00000052911,7.58271,7.73216,7.76967,7.96799,7.84477,7.85483,7.81191,7.99647,7.9521,7.30522,8.02402,7.91955,7.19809,7.94805
ENSMUSG00000030114,4.25144,4.27652,4.06747,4.84879,4.48792,4.32038,4.71663,4.50893,4.8893,4.79098,4.6017,4.88032,4.46612,4.55215
ENSMUSG00000057337,4.16962,3.99967,4.46064,4.2091,3.82453,4.02861,4.00315,3.46184,4.10751,4.2048,3.69318,4.03624,3.77761,3.99828
ENSMUSG00000005705,3.24703,3.24762,3.74615,3.30254,3.65835,3.4099,3.30824,2.88725,3.25321,3.15495,3.08383,3.37337,3.17618,3.09435
ENSMUSG00000015202,7.30097,7.17474,7.01275,6.95426,7.25637,7.52426,7.42413,7.79692,7.45109,7.53095,7.36234,7.10438,7.19654,7.45047
ENSMUSG00000040065,3.29752,3.3893,3.70597,3.38637,3.36717,3.43872,3.52072,3.65536,3.63521,3.61116,3.60855,4.24839,3.70449,3.58282
ENSMUSG00000041180,4.38263,4.02818,3.74316,3.72785,4.2428,3.43199,3.91357,4.00877,3.95001,4.05555,4.08321,4.0031,3.73676,4.22042
ENSMUSG00000038192,3.79025,3.31354,3.73325,3.3901,3.45291,3.23235,3.55896,3.32745,3.63731,3.26185,3.21804,3.07169,3.42234,3.28692
ENSMUSG00000074442,5.624,5.57872,5.69057,5.6993,5.4371,5.63107,5.20503,4.9875,5.32624,5.30413,5.32002,5.36056,5.2967,5.31991
ENSMUSG00000039781,6.21025,6.25092,6.32812,6.25071,6.25719,6.42651,6.70025,6.42845,6.71468,6.18172,6.66077,6.86967,6.18793,6.68344
ENSMUSG00000051403,8.08184,8.1095,8.05832,8.1885,8.13079,8.00241,7.98336,7.71951,8.19214,8.20619,7.69917,8.15577,7.39879,7.62406
ENSMUSG00000094817,5.19445,5.46122,5.83136,5.26616,5.01012,5.29981,5.41502,4.87614,5.43914,5.5992,5.27691,5.1152,5.30391,5.09047
ENSMUSG00000050640,3.06585,3.17967,3.31949,2.79536,2.87988,3.53311,3.23508,3.13537,3.17948,3.35962,3.11004,2.91642,3.14298,3.25558
ENSMUSG00000026390,3.22217,3.30843,3.73325,3.31422,3.47287,3.77586,3.34988,3.29821,3.05775,3.40638,3.02803,3.36632,3.39477,3.40638
ENSMUSG00000044816,3.14282,2.71132,3.41742,3.42591,2.8834,2.82242,2.86912,2.70352,2.88867,2.92673,2.71127,3.04123,2.83592,2.49045
ENSMUSG00000050147,3.74114,3.53123,3.71326,4.01495,3.38219,3.54153,3.66131,3.42664,3.47231,3.34996,3.46585,3.51476,3.17933,3.01309
ENSMUSG00000045064,3.8412,3.60819,4.2276,3.83142,3.85227,3.46367,3.43951,3.51583,3.93148,3.8635,3.61238,3.71008,3.59947,3.89545
ENSMUSG00000030421,8.87064,8.9796,8.81989,8.74443,8.936,8.81128,8.81324,9.0415,8.63419,8.76194,8.59077,8.45787,8.22492,9.31332
ENSMUSG00000027894,4.84976,4.83357,4.92488,4.91221,4.79364,5.41579,4.8954,4.36877,4.92533,4.90033,4.87491,4.66959,4.61154,4.50704
ENSMUSG00000015291,9.03983,8.92563,8.69122,9.15678,8.91331,9.2877,8.90662,9.08559,9.08306,9.23283,9.11482,9.35863,9.61772,9.60515
ENSMUSG00000029320,2.73223,2.75378,3.15295,3.45806,2.76099,3.01902,3.05005,2.63791,2.53379,2.74688,2.7093,2.60798,2.52118,2.80352
ENSMUSG00000041698,4.0917,4.31603,4.62411,4.20259,4.35606,4.19243,4.04018,4.02801,4.60563,4.67713,3.99557,4.46517,4.46447,4.25197
ENSMUSG00000032080,4.46094,4.5327,4.58575,4.52445,4.34175,4.59925,4.56474,4.50893,4.63065,4.62228,4.24225,4.40375,4.18812,4.55405
ENSMUSG00000049097,4.36653,3.87031,4.23424,4.42919,4.29959,4.11336,4.06781,3.93751,3.85227,4.30676,4.14838,3.93953,4.36178,3.95609
ENSMUSG00000063089,3.68651,3.65888,4.14568,3.99081,3.69216,3.76959,3.73746,3.45201,4.10321,3.93461,3.52165,4.17612,3.56428,3.64025
ENSMUSG00000057541,8.10783,8.21386,7.77587,8.16146,7.94026,7.90818,7.92638,8.1238,8.11638,8.08784,8.27186,8.30929,8.64969,8.35006
ENSMUSG00000029725,6.60857,6.75623,6.41176,6.81552,6.54488,6.9018,6.64969,6.54255,6.7567,6.81558,6.66051,7.17101,7.10783,7.06796
ENSMUSG00000019794,7.8848,8.12139,7.82244,8.25844,8.14824,7.98913,8.15149,8.18774,7.90703,8.0697,8.42799,8.10052,8.16695,8.83583
ENSMUSG00000013766,5.58183,5.89109,5.74407,5.7407,5.70522,5.76254,5.57652,5.3942,5.61644,5.29999,5.82071,5.77209,5.25969,5.29381
ENSMUSG00000024519,3.9605,3.72281,4.17112,3.98591,3.7675,3.5556,3.52588,3.69337,3.88424,3.82678,3.26784,3.47333,3.45806,3.55826
ENSMUSG00000068966,7.36869,7.32025,6.62247,7.10113,7.13575,6.85344,6.82337,7.12043,7.0982,6.82064,7.30366,6.55355,7.04487,6.76408
ENSMUSG00000034868,4.77551,4.60682,4.79178,5.21264,4.7378,4.74362,4.59621,4.62612,4.40524,4.93361,4.51279,4.65982,4.53467,4.47288
ENSMUSG00000029038,4.96378,4.6785,5.06977,5.34452,4.60025,5.08319,4.70865,4.73613,4.71246,5.09938,5.15835,5.204,4.98506,5.01768
ENSMUSG00000022542,2.54723,2.45945,2.65704,2.30691,2.60954,2.59479,2.61822,2.45556,3.29229,2.7849,2.57068,2.47592,2.52048,2.75942
ENSMUSG00000038425,5.23975,5.34551,5.34023,5.76056,5.45748,5.45494,5.188,5.55117,5.75771,5.19408,5.27386,5.70211,5.32157,5.84193
ENSMUSG00000071669,5.41383,4.9663,5.65498,5.44688,5.46968,5.7491,5.53339,5.81052,5.68999,5.18128,5.41943,5.43131,5.26138,5.31668
ENSMUSG00000014704,3.66804,3.40575,3.39114,3.57092,3.31248,3.36305,3.43786,3.12027,3.04714,3.01919,3.00844,2.95324,3.3429,3.68466
ENSMUSG00000045336,3.0302,2.85753,3.31098,3.18182,3.11918,3.12418,2.81798,2.76623,2.98425,2.77818,2.78544,2.97486,2.46991,2.65795
ENSMUSG00000048277,9.77047,9.72582,9.94732,9.52587,9.82009,9.7581,9.91383,10.1954,10.0616,10.0087,10.1079,10.0718,10.0491,10.4688
ENSMUSG00000063145,6.60867,6.70509,6.37522,6.80364,6.51258,6.36795,6.18241,6.42485,6.38772,6.00212,6.44583,6.32086,6.39904,6.81918
ENSMUSG00000049353,4.30429,4.17263,4.59883,4.27307,4.55061,4.65329,4.06742,4.25297,4.48987,4.39747,4.37134,4.07073,4.06492,3.81707
ENSMUSG00000048234,9.48807,9.52568,9.08566,9.37209,9.4429,9.16547,9.33469,9.37117,9.35372,9.18726,10.0127,9.76586,9.57761,9.65479
ENSMUSG00000052234,3.02503,3.07367,3.15547,3.30312,2.83597,3.35443,3.46538,2.90805,3.56141,3.13091,2.86007,3.23428,2.73616,3.26777
ENSMUSG00000024069,7.74519,7.7933,7.41968,7.87193,7.53971,7.58155,7.83286,7.71963,7.66434,7.59819,8.05363,8.06499,8.2862,7.92187
ENSMUSG00000029600,3.53478,3.98976,3.82573,4.02243,3.67327,3.52159,4.09454,3.80477,4.14445,4.31694,3.91917,3.87639,3.76855,3.85049
ENSMUSG00000033272,7.71143,7.85278,7.36072,7.59681,7.47212,7.84869,7.54838,7.47453,7.57519,7.91031,7.76382,7.76632,7.21744,7.65232
ENSMUSG00000042628,4.48377,4.52015,4.99217,4.60517,4.79273,4.44096,4.58797,4.56003,4.56754,4.26066,4.34049,4.36664,4.74992,4.7264
ENSMUSG00000089832,8.07415,8.13644,7.44904,7.99645,7.66481,8.04171,7.99385,7.63351,7.99015,8.0468,7.52313,8.3016,7.90506,8.23122
ENSMUSG00000029299,3.55168,3.47808,3.2958,4.02643,3.42191,3.57196,3.50706,3.72086,3.77107,3.7132,3.36676,3.81969,3.21881,3.16492
ENSMUSG00000034987,4.44706,4.67064,5.09484,4.71026,4.63229,4.70187,4.14752,4.57964,4.48101,4.6242,4.31704,4.27096,4.19577,4.62883
ENSMUSG00000029072,5.27262,5.27048,5.38408,5.65263,5.05529,5.21918,5.56664,4.95128,5.72606,5.3039,5.18382,4.97653,5.20478,5.16816
ENSMUSG00000067615,6.13157,6.2177,6.61378,6.6,6.39292,6.40752,5.99045,5.79546,6.30853,6.50282,6.08994,6.43582,5.91602,5.97546
ENSMUSG00000059742,4.13109,3.74156,4.14915,3.96917,3.98723,3.8041,4.0109,3.76267,4.23477,4.19575,3.69319,4.04813,4.19945,3.98484
ENSMUSG00000022536,9.49421,9.56116,9.34958,9.75532,9.46342,9.5586,9.68941,9.50901,9.39178,9.65378,10.0121,10.1384,9.25446,10.0044
ENSMUSG00000032101,4.45809,4.08487,4.44807,4.11972,4.13795,4.25806,3.92245,3.62466,4.17238,4.41446,3.84918,3.95492,3.7515,3.84028
ENSMUSG00000040774,9.75712,9.79882,9.65814,9.96452,9.87349,9.87365,9.72185,9.82832,9.82802,9.91767,9.42522,9.44787,9.52352,9.08858
ENSMUSG00000066838,4.15166,4.00896,4.02318,3.8857,3.95523,4.52021,3.94215,3.89995,3.91167,3.97086,3.80905,3.75333,4.51364,4.09572
ENSMUSG00000050612,3.86451,3.63596,4.15819,3.92309,3.67191,3.96322,3.88681,3.34153,3.65219,3.87779,3.44863,3.94421,3.65469,3.77812
ENSMUSG00000020310,3.91069,3.71692,4.08623,3.9902,3.72761,4.43971,4.03206,3.71238,4.33525,3.97326,3.76982,3.9275,3.48697,3.95564
ENSMUSG00000043301,3.3253,3.63807,3.6631,3.46545,3.21559,3.30001,3.17644,2.94705,3.23138,3.0951,2.84335,3.44218,3.2486,2.9767
ENSMUSG00000028954,7.00929,7.1214,7.23735,7.17711,7.18935,7.2501,7.21887,7.20326,7.33697,7.28399,7.28914,7.73274,7.72917,7.80193
ENSMUSG00000022455,5.16604,5.10204,5.41339,5.17138,4.96247,5.27579,5.12962,5.09763,5.29392,5.63103,5.06175,5.704,5.33971,5.57705
ENSMUSG00000056014,3.44633,3.589,3.1732,3.91815,3.71359,3.87653,3.83796,3.40975,3.53092,3.70517,3.48278,3.84932,3.56262,3.66982
ENSMUSG00000054150,4.37202,4.608,4.22294,4.36828,4.25021,4.48494,4.3643,4.29867,4.36609,4.24077,4.02332,4.3618,4.10861,4.38972
ENSMUSG00000097545,3.68651,3.18666,3.92806,3.86195,3.17599,3.54878,3.78226,3.57185,3.67232,3.88844,3.13508,3.43467,3.49998,3.41478
ENSMUSG00000036291,6.21848,6.09845,6.24085,6.12943,6.28954,6.53272,6.42654,6.70018,6.29158,6.14881,6.63365,6.78972,6.66942,6.78362
ENSMUSG00000059555,7.08129,7.22929,7.15785,7.29447,7.303,7.22835,7.13296,7.32712,7.07706,7.1832,7.09879,7.37161,7.13923,8.13365
ENSMUSG00000092225,3.16904,3.12992,3.68605,3.33982,3.58642,3.27939,3.17397,3.10794,3.24614,3.07979,2.97557,2.90094,3.07844,2.93558
ENSMUSG00000027935,7.81632,8.06523,7.64194,7.97152,8.21856,7.35981,7.76583,7.60833,7.63664,7.67515,7.75385,7.42766,7.50386,7.56088
ENSMUSG00000095115,9.5021,9.39236,9.0673,9.42193,9.38568,9.30803,9.46451,9.49451,9.25816,9.12261,9.54259,9.84093,9.95373,9.86929
ENSMUSG00000074968,2.81675,2.80595,2.85638,3.10933,2.74424,2.911,2.7771,2.61322,3.2376,2.62727,2.59761,3.18645,2.49555,2.7265
ENSMUSG00000029699,5.21513,5.31644,5.23903,5.18134,5.01235,4.97005,4.87952,4.76329,5.18335,5.2315,4.99245,4.6254,5.08048,4.95643
